OrderID,CustomerID,ProductID,Quantity,Date and time of purchase,Delivery time,Delivery Status
15019,364,77,2,2024-02-19 22:11:19,,Cancelled
15020,209,63,1,2024-06-16 07:58:41,2024-06-23 07:58:41,Delivered
15021,14,26,5,2024-08-04 01:52:44,2024-08-09 01:52:44,Delivered
15022,187,60,5,2024-02-05 16:28:17,,Cancelled
15023,88,6,5,2024-03-13 22:06:50,2024-03-18 22:06:50,Delivered
15024,355,25,3,2024-01-20 04:38:33,2024-01-24 04:38:33,Delivered
15025,275,29,1,2024-09-20 16:35:14,2024-09-23 16:35:14,Delivered
15026,170,79,5,2024-09-01 02:26:00,2024-09-06 02:26:00,Delivered
15027,355,27,4,2024-04-06 06:11:28,2024-04-08 06:11:28,Delivered
15028,71,50,4,2024-09-27 17:39:16,,Cancelled
15029,336,25,5,2024-02-24 02:21:44,,Cancelled
15030,72,38,5,2024-11-04 19:41:34,2024-11-10 19:41:34,Delivered
15031,60,15,2,2024-06-05 06:37:49,2024-06-11 06:37:49,Delivered
15032,281,36,2,2024-08-04 04:35:37,2024-08-09 04:35:37,Delivered
15033,371,59,5,2024-10-31 07:30:54,,Cancelled
15034,62,71,3,2024-01-21 00:09:05,2024-01-26 00:09:05,Delivered
15035,114,6,2,2024-08-12 00:11:28,2024-08-17 00:11:28,Delivered
15036,105,4,4,2024-05-16 12:58:01,,Cancelled
15037,251,67,5,2024-06-10 14:17:06,2024-06-17 14:17:06,Delivered
15038,390,50,5,2024-01-09 15:33:47,2024-01-11 15:33:47,Delivered
15039,342,56,3,2024-01-27 03:44:26,,Cancelled
15040,462,16,3,2024-02-01 20:12:05,2024-02-03 20:12:05,Delivered
15041,5,39,4,2024-04-25 03:36:43,2024-04-27 03:36:43,Delivered
15042,359,80,4,2024-09-18 03:57:39,,Cancelled
15043,31,52,5,2024-03-22 09:43:18,2024-03-25 09:43:18,Delivered
15044,399,68,5,2024-08-31 19:24:58,2024-09-02 19:24:58,Delivered
15045,284,78,4,2024-09-21 15:20:17,,Cancelled
15046,461,14,4,2024-10-04 09:38:00,2024-10-10 09:38:00,Delivered
15047,130,54,2,2024-01-22 16:54:30,2024-01-27 16:54:30,Delivered
15048,184,52,1,2024-05-11 02:43:00,,Cancelled
15049,139,29,1,2024-10-11 22:12:52,2024-10-14 22:12:52,Delivered
15050,292,70,5,2024-01-08 16:33:33,2024-01-10 16:33:33,Delivered
15051,88,79,1,2024-04-09 12:54:29,,Cancelled
15052,330,44,4,2024-01-21 17:04:08,2024-01-23 17:04:08,Delivered
15053,242,50,1,2024-10-30 04:54:06,,Cancelled
15054,249,16,2,2024-10-31 21:50:42,,Cancelled
15055,83,79,1,2024-03-16 22:35:27,2024-03-19 22:35:27,Delivered
15056,457,9,1,2024-07-27 02:09:52,2024-08-01 02:09:52,Delivered
15057,239,64,3,2024-07-29 06:53:38,,Cancelled
15058,138,57,2,2024-04-16 23:48:14,2024-04-20 23:48:14,Delivered
15059,147,33,5,2024-01-20 02:18:12,,Cancelled
15060,239,1,2,2024-02-15 15:10:58,2024-02-22 15:10:58,Delivered
15061,179,34,5,2024-08-10 19:11:24,,Cancelled
15062,399,68,4,2024-05-18 00:21:12,2024-05-23 00:21:12,Delivered
15063,201,67,4,2024-05-06 00:06:49,2024-05-11 00:06:49,Delivered
15064,75,22,2,2024-06-08 07:22:19,2024-06-15 07:22:19,Delivered
15065,51,28,1,2024-04-12 13:15:59,2024-04-14 13:15:59,Delivered
15066,239,76,4,2024-03-06 05:49:28,,Cancelled
15067,276,32,1,2024-02-07 05:28:13,2024-02-11 05:28:13,Delivered
15068,4,66,1,2024-01-14 09:25:23,2024-01-16 09:25:23,Delivered
15069,189,41,2,2024-05-30 02:45:09,2024-06-04 02:45:09,Delivered
15070,181,29,3,2024-04-22 08:26:23,,Cancelled
15071,137,34,5,2024-09-02 03:38:41,2024-09-05 03:38:41,Delivered
15072,49,24,1,2024-05-27 09:20:49,2024-05-30 09:20:49,Delivered
15073,173,19,2,2024-10-16 09:33:00,2024-10-23 09:33:00,Delivered
15074,422,58,1,2024-04-26 11:08:51,,Cancelled
15075,384,10,4,2024-09-16 15:20:28,2024-09-19 15:20:28,Delivered
15076,326,10,5,2024-03-31 05:25:55,,Cancelled
15077,400,49,5,2024-09-04 04:11:05,,Cancelled
15078,253,48,1,2024-01-04 03:07:06,2024-01-11 03:07:06,Delivered
15079,37,73,5,2024-02-14 10:18:15,2024-02-21 10:18:15,Delivered
15080,203,36,3,2024-08-29 00:34:28,,Cancelled
15081,334,73,5,2024-04-09 15:17:29,2024-04-16 15:17:29,Delivered
15082,122,23,3,2024-02-06 06:51:53,2024-02-09 06:51:53,Delivered
15083,191,72,3,2024-09-10 02:27:53,2024-09-16 02:27:53,Delivered
15084,295,55,2,2024-04-11 23:42:37,,Cancelled
15085,360,66,2,2024-01-09 10:04:06,2024-01-13 10:04:06,Delivered
15086,140,1,3,2024-02-23 01:27:32,2024-02-25 01:27:32,Delivered
15087,446,68,3,2024-04-05 00:01:54,2024-04-09 00:01:54,Delivered
15088,203,37,2,2024-04-13 01:03:00,,Cancelled
15089,392,21,1,2024-06-21 17:13:33,2024-06-25 17:13:33,Delivered
15090,183,17,2,2024-08-03 15:03:21,,Cancelled
15091,381,51,5,2024-05-20 11:06:20,2024-05-24 11:06:20,Delivered
15092,42,1,4,2024-09-22 01:28:09,,Cancelled
15093,310,15,2,2024-08-31 11:41:24,2024-09-05 11:41:24,Delivered
15094,256,65,3,2024-06-12 14:29:07,,Cancelled
15095,260,9,4,2024-10-05 01:29:51,2024-10-12 01:29:51,Delivered
15096,419,6,2,2024-05-22 13:39:39,,Cancelled
15097,171,55,1,2024-09-26 11:26:22,2024-09-28 11:26:22,Delivered
15098,275,40,3,2024-07-06 01:02:43,2024-07-08 01:02:43,Delivered
15099,392,65,1,2024-08-09 14:07:29,,Cancelled
15100,312,5,5,2024-02-03 02:13:16,2024-02-07 02:13:16,Delivered
15101,458,5,4,2024-08-05 00:56:28,2024-08-07 00:56:28,Delivered
15102,142,64,4,2024-01-06 00:12:22,,Cancelled
15103,142,32,1,2024-09-09 06:22:16,2024-09-14 06:22:16,Delivered
15104,114,41,1,2024-01-01 01:23:41,2024-01-03 01:23:41,Delivered
15105,123,79,3,2024-05-23 18:30:46,2024-05-30 18:30:46,Delivered
15106,410,59,4,2024-10-18 16:22:14,,Cancelled
15107,174,18,1,2024-10-06 05:06:27,,Cancelled
15108,107,20,2,2024-09-19 10:19:49,2024-09-26 10:19:49,Delivered
15109,111,32,2,2024-03-12 03:46:44,2024-03-14 03:46:44,Delivered
15110,237,54,2,2024-10-25 00:25:44,2024-10-30 00:25:44,Delivered
15111,141,8,3,2024-01-06 02:39:20,2024-01-11 02:39:20,Delivered
15112,275,12,1,2024-07-02 19:46:33,,Cancelled
15113,402,67,1,2024-07-18 03:32:37,2024-07-21 03:32:37,Delivered
15114,125,34,4,2024-11-01 19:57:57,2024-11-06 19:57:57,Delivered
15115,262,72,4,2024-04-20 19:45:15,,Cancelled
15116,230,78,1,2024-05-03 01:58:58,2024-05-06 01:58:58,Delivered
15117,251,18,1,2024-04-23 05:49:05,2024-04-26 05:49:05,Delivered
15118,161,5,1,2024-02-12 11:03:56,2024-02-14 11:03:56,Delivered
15119,97,42,5,2024-03-24 05:55:25,2024-03-29 05:55:25,Delivered
15120,276,36,4,2024-09-08 04:52:46,2024-09-13 04:52:46,Delivered
15121,46,29,5,2024-03-03 21:34:27,2024-03-05 21:34:27,Delivered
15122,270,61,3,2024-09-27 20:09:38,2024-09-30 20:09:38,Delivered
15123,109,24,5,2024-01-06 05:12:08,,Cancelled
15124,181,23,2,2024-06-10 03:39:14,2024-06-12 03:39:14,Delivered
15125,355,79,5,2024-06-12 16:06:49,2024-06-19 16:06:49,Delivered
15126,347,60,5,2024-09-28 09:00:54,2024-10-04 09:00:54,Delivered
15127,329,2,5,2024-02-22 13:31:13,2024-02-24 13:31:13,Delivered
15128,164,39,5,2024-06-17 10:04:50,2024-06-21 10:04:50,Delivered
15129,214,30,4,2024-10-01 10:43:25,2024-10-04 10:43:25,Delivered
15130,117,31,3,2024-03-25 18:18:54,2024-03-29 18:18:54,Delivered
15131,19,2,3,2024-03-17 16:44:31,2024-03-22 16:44:31,Delivered
15132,389,18,2,2024-07-07 02:00:10,2024-07-14 02:00:10,Delivered
15133,213,21,4,2024-10-23 05:35:25,,Cancelled
15134,51,39,4,2024-10-10 23:11:22,,Cancelled
15135,455,14,4,2024-04-15 06:05:42,,Cancelled
15136,220,30,3,2024-10-24 05:28:23,2024-10-28 05:28:23,Delivered
15137,381,24,1,2024-03-08 20:06:45,2024-03-10 20:06:45,Delivered
15138,123,56,4,2024-04-03 17:28:39,2024-04-09 17:28:39,Delivered
15139,82,64,5,2024-06-22 22:54:49,2024-06-28 22:54:49,Delivered
15140,297,45,5,2024-05-15 10:45:25,2024-05-22 10:45:25,Delivered
15141,318,32,4,2024-06-16 17:12:39,2024-06-22 17:12:39,Delivered
15142,84,27,5,2024-08-20 01:05:31,2024-08-24 01:05:31,Delivered
15143,92,53,3,2024-10-02 09:51:37,,Cancelled
15144,458,75,4,2024-04-19 22:16:49,2024-04-26 22:16:49,Delivered
15145,352,33,2,2024-01-12 09:53:42,,Cancelled
15146,317,10,2,2024-11-05 15:53:03,2024-11-09 15:53:03,Delivered
15147,74,17,4,2024-05-04 02:06:38,,Cancelled
15148,294,12,3,2024-05-06 19:07:31,2024-05-12 19:07:31,Delivered
15149,26,33,5,2024-06-27 21:49:31,2024-06-29 21:49:31,Delivered
15150,354,41,2,2024-03-19 19:41:15,2024-03-23 19:41:15,Delivered
15151,86,4,2,2024-08-22 09:50:07,,Cancelled
15152,330,4,3,2024-04-11 06:48:37,2024-04-14 06:48:37,Delivered
15153,136,65,4,2024-02-11 16:58:01,2024-02-16 16:58:01,Delivered
15154,272,79,5,2024-09-12 12:04:15,2024-09-18 12:04:15,Delivered
15155,436,40,5,2024-08-07 06:44:01,2024-08-13 06:44:01,Delivered
15156,61,23,1,2024-02-14 12:02:45,2024-02-17 12:02:45,Delivered
15157,64,35,4,2024-02-10 19:55:27,2024-02-15 19:55:27,Delivered
15158,207,26,4,2024-05-30 16:29:07,2024-06-05 16:29:07,Delivered
15159,227,22,1,2024-03-30 16:21:31,2024-04-01 16:21:31,Delivered
15160,381,49,2,2024-09-30 03:35:52,2024-10-05 03:35:52,Delivered
15161,355,40,1,2024-09-07 00:17:19,2024-09-09 00:17:19,Delivered
15162,76,25,5,2024-09-24 10:28:38,2024-09-29 10:28:38,Delivered
15163,225,61,3,2024-05-05 09:29:56,2024-05-08 09:29:56,Delivered
15164,159,30,2,2024-06-18 21:53:15,2024-06-20 21:53:15,Delivered
15165,198,57,2,2024-06-09 09:45:08,2024-06-15 09:45:08,Delivered
15166,461,11,3,2024-04-25 01:19:52,2024-04-29 01:19:52,Delivered
15167,76,68,2,2024-09-13 17:48:52,2024-09-20 17:48:52,Delivered
15168,180,56,3,2024-07-14 00:05:03,2024-07-20 00:05:03,Delivered
15169,455,34,3,2024-02-20 04:45:20,2024-02-27 04:45:20,Delivered
15170,48,27,3,2024-05-18 20:56:55,2024-05-24 20:56:55,Delivered
15171,228,65,4,2024-05-13 08:26:35,2024-05-17 08:26:35,Delivered
15172,385,51,4,2024-02-11 10:46:51,2024-02-16 10:46:51,Delivered
15173,401,30,5,2024-07-05 23:53:10,2024-07-11 23:53:10,Delivered
15174,454,21,1,2024-09-09 02:19:25,2024-09-16 02:19:25,Delivered
15175,193,57,5,2024-04-06 13:02:09,2024-04-11 13:02:09,Delivered
15176,322,71,5,2024-02-01 05:08:14,2024-02-03 05:08:14,Delivered
15177,284,38,1,2024-05-06 02:57:41,2024-05-09 02:57:41,Delivered
15178,287,20,3,2024-01-23 01:47:46,2024-01-30 01:47:46,Delivered
15179,43,15,3,2024-07-07 19:51:57,2024-07-09 19:51:57,Delivered
15180,159,62,3,2024-04-20 01:38:59,2024-04-23 01:38:59,Delivered
15181,93,39,4,2024-03-07 07:57:58,2024-03-14 07:57:58,Delivered
15182,170,22,1,2024-10-30 00:49:31,,Cancelled
15183,72,72,2,2024-05-12 14:10:37,2024-05-14 14:10:37,Delivered
15184,143,64,3,2024-09-28 12:25:51,2024-10-01 12:25:51,Delivered
15185,206,55,3,2024-03-01 12:33:59,,Cancelled
15186,153,45,4,2024-01-31 23:23:30,2024-02-06 23:23:30,Delivered
15187,372,22,4,2024-04-30 06:15:15,2024-05-05 06:15:15,Delivered
15188,182,64,5,2024-03-08 02:22:28,2024-03-13 02:22:28,Delivered
15189,360,44,2,2024-03-10 17:29:37,2024-03-15 17:29:37,Delivered
15190,22,11,4,2024-01-05 23:01:05,2024-01-10 23:01:05,Delivered
15191,238,43,5,2024-04-04 14:49:55,2024-04-08 14:49:55,Delivered
15192,90,5,3,2024-06-05 09:24:08,,Cancelled
15193,13,29,2,2024-03-08 22:23:00,2024-03-11 22:23:00,Delivered
15194,287,75,1,2024-09-14 15:11:35,2024-09-21 15:11:35,Delivered
15195,327,44,3,2024-06-08 08:26:20,2024-06-10 08:26:20,Delivered
15196,402,57,1,2024-01-11 09:36:44,2024-01-15 09:36:44,Delivered
15197,407,72,3,2024-10-20 02:31:07,2024-10-23 02:31:07,Delivered
15198,33,6,3,2024-05-28 00:06:36,2024-06-04 00:06:36,Delivered
15199,46,9,1,2024-01-15 06:46:11,2024-01-21 06:46:11,Delivered
15200,224,68,4,2024-10-05 12:23:41,2024-10-11 12:23:41,Delivered
15201,224,19,4,2024-09-05 08:59:01,2024-09-08 08:59:01,Delivered
15202,61,80,4,2024-05-06 16:00:55,,Cancelled
15203,439,72,2,2024-01-07 03:01:16,2024-01-13 03:01:16,Delivered
15204,34,52,4,2024-01-16 01:15:45,2024-01-21 01:15:45,Delivered
15205,283,15,5,2024-03-26 14:52:16,2024-03-29 14:52:16,Delivered
15206,13,42,1,2024-03-20 17:11:18,,Cancelled
15207,285,47,3,2024-01-15 09:16:49,,Cancelled
15208,83,26,1,2024-02-05 08:27:10,,Cancelled
15209,214,70,4,2024-05-05 12:05:29,2024-05-12 12:05:29,Delivered
15210,398,11,1,2024-09-02 03:17:17,2024-09-04 03:17:17,Delivered
15211,356,77,4,2024-09-12 23:05:55,,Cancelled
15212,375,26,2,2024-04-14 05:46:16,,Cancelled
15213,338,5,5,2024-09-16 14:40:48,2024-09-23 14:40:48,Delivered
15214,26,43,5,2024-09-10 11:25:23,2024-09-13 11:25:23,Delivered
15215,157,50,5,2024-08-28 10:09:31,2024-09-01 10:09:31,Delivered
15216,154,7,1,2024-04-11 13:12:09,2024-04-13 13:12:09,Delivered
15217,245,80,2,2024-07-14 20:58:43,2024-07-20 20:58:43,Delivered
15218,404,80,5,2024-03-02 09:13:23,2024-03-04 09:13:23,Delivered
15219,409,25,4,2024-10-25 13:06:12,2024-10-27 13:06:12,Delivered
15220,327,59,2,2024-08-27 04:19:14,2024-09-03 04:19:14,Delivered
15221,332,11,5,2024-04-05 09:33:56,2024-04-10 09:33:56,Delivered
15222,316,26,2,2024-03-26 10:33:17,2024-04-01 10:33:17,Delivered
15223,176,11,1,2024-07-07 21:46:09,2024-07-10 21:46:09,Delivered
15224,66,43,3,2024-08-13 15:25:27,,Cancelled
15225,85,19,2,2024-08-06 08:21:26,2024-08-10 08:21:26,Delivered
15226,447,29,1,2024-02-01 04:35:39,,Cancelled
15227,224,52,1,2024-01-19 20:40:12,2024-01-21 20:40:12,Delivered
15228,447,48,5,2024-06-29 03:41:50,,Cancelled
15229,32,22,5,2024-07-16 13:56:16,2024-07-22 13:56:16,Delivered
15230,306,52,5,2024-01-21 09:39:35,2024-01-23 09:39:35,Delivered
15231,288,44,2,2024-07-26 07:14:18,,Cancelled
15232,271,7,5,2024-01-28 06:52:45,2024-02-04 06:52:45,Delivered
15233,428,18,3,2024-02-25 20:01:24,,Cancelled
15234,251,7,1,2024-02-05 21:11:00,2024-02-10 21:11:00,Delivered
15235,131,15,2,2024-08-24 11:55:40,2024-08-28 11:55:40,Delivered
15236,205,6,1,2024-03-25 08:15:01,2024-03-28 08:15:01,Delivered
15237,323,37,4,2024-08-06 12:32:42,2024-08-09 12:32:42,Delivered
15238,45,16,1,2024-04-07 14:40:38,,Cancelled
15239,280,71,2,2024-08-22 03:54:49,,Cancelled
15240,110,37,3,2024-02-10 11:57:31,,Cancelled
15241,74,47,2,2024-04-05 22:19:30,,Cancelled
15242,398,40,4,2024-02-27 03:32:02,2024-03-05 03:32:02,Delivered
15243,68,49,1,2024-04-03 18:17:56,2024-04-05 18:17:56,Delivered
15244,338,71,5,2024-02-18 21:51:12,,Cancelled
15245,269,42,2,2024-04-10 15:08:22,,Cancelled
15246,194,58,3,2024-10-05 03:34:44,2024-10-08 03:34:44,Delivered
15247,132,72,4,2024-06-16 01:33:02,2024-06-20 01:33:02,Delivered
15248,121,64,1,2024-10-08 06:50:51,2024-10-11 06:50:51,Delivered
15249,319,74,4,2024-10-22 22:28:50,2024-10-29 22:28:50,Delivered
15250,458,66,3,2024-03-21 16:05:31,,Cancelled
15251,85,35,5,2024-07-28 00:38:57,2024-07-30 00:38:57,Delivered
15252,442,66,2,2024-07-22 12:02:51,2024-07-25 12:02:51,Delivered
15253,195,50,3,2024-05-01 10:21:30,2024-05-03 10:21:30,Delivered
15254,4,61,5,2024-09-15 03:26:24,2024-09-18 03:26:24,Delivered
15255,11,46,5,2024-05-03 16:32:04,2024-05-05 16:32:04,Delivered
15256,245,20,2,2024-09-01 03:09:52,2024-09-04 03:09:52,Delivered
15257,437,38,5,2024-04-07 07:32:13,2024-04-10 07:32:13,Delivered
15258,255,75,3,2024-03-27 18:49:05,2024-03-30 18:49:05,Delivered
15259,64,37,1,2024-02-13 15:46:23,,Cancelled
15260,424,74,5,2024-04-11 16:50:57,2024-04-14 16:50:57,Delivered
15261,273,21,2,2024-05-06 07:30:19,,Cancelled
15262,457,43,4,2024-01-13 02:44:29,2024-01-18 02:44:29,Delivered
15263,53,17,2,2024-09-23 17:08:59,,Cancelled
15264,70,28,4,2024-04-06 14:11:25,,Cancelled
15265,266,46,5,2024-09-24 16:00:05,2024-09-30 16:00:05,Delivered
15266,285,49,4,2024-07-16 03:29:41,2024-07-22 03:29:41,Delivered
15267,267,61,2,2024-11-04 05:15:33,2024-11-07 05:15:33,Delivered
15268,223,63,3,2024-01-06 01:52:17,2024-01-11 01:52:17,Delivered
15269,180,48,1,2024-03-23 03:42:08,2024-03-29 03:42:08,Delivered
15270,302,36,1,2024-06-02 03:27:59,,Cancelled
15271,259,16,2,2024-04-07 03:06:35,2024-04-13 03:06:35,Delivered
15272,444,41,1,2024-02-18 07:17:53,,Cancelled
15273,435,44,2,2024-08-20 10:58:32,2024-08-25 10:58:32,Delivered
15274,36,46,2,2024-10-14 12:40:42,2024-10-17 12:40:42,Delivered
15275,50,63,3,2024-07-05 20:22:59,,Cancelled
15276,98,36,5,2024-03-14 01:39:08,2024-03-17 01:39:08,Delivered
15277,390,11,2,2024-02-28 20:57:52,2024-03-03 20:57:52,Delivered
15278,396,41,2,2024-05-11 11:28:09,2024-05-17 11:28:09,Delivered
15279,288,67,5,2024-10-06 08:29:29,2024-10-08 08:29:29,Delivered
15280,348,36,1,2024-03-25 15:48:40,2024-03-27 15:48:40,Delivered
15281,209,18,2,2024-01-03 13:55:56,,Cancelled
15282,369,76,5,2024-04-29 04:03:05,2024-05-04 04:03:05,Delivered
15283,327,53,3,2024-01-14 10:27:41,2024-01-20 10:27:41,Delivered
15284,117,51,4,2024-02-18 17:58:35,2024-02-24 17:58:35,Delivered
15285,244,5,2,2024-03-27 12:43:55,,Cancelled
15286,95,47,3,2024-08-24 11:51:19,,Cancelled
15287,260,25,5,2024-05-21 02:57:16,2024-05-26 02:57:16,Delivered
15288,73,20,4,2024-01-14 19:32:27,2024-01-16 19:32:27,Delivered
15289,91,52,3,2024-04-20 03:37:17,2024-04-25 03:37:17,Delivered
15290,260,42,4,2024-10-25 03:55:55,2024-10-27 03:55:55,Delivered
15291,299,80,1,2024-09-30 12:12:16,,Cancelled
15292,152,26,4,2024-05-04 10:56:38,2024-05-07 10:56:38,Delivered
15293,129,40,1,2024-11-06 04:31:27,2024-11-09 04:31:27,Delivered
15294,195,35,1,2024-01-09 21:19:54,,Cancelled
15295,4,68,2,2024-06-10 08:53:43,,Cancelled
15296,35,13,3,2024-08-24 12:30:43,,Cancelled
15297,136,71,5,2024-11-05 19:37:35,2024-11-08 19:37:35,Delivered
15298,57,5,1,2024-09-11 17:55:41,,Cancelled
15299,424,16,3,2024-11-04 10:42:07,2024-11-10 10:42:07,Delivered
15300,452,31,4,2024-05-17 09:53:44,2024-05-21 09:53:44,Delivered
15301,58,62,4,2024-10-21 16:13:21,2024-10-23 16:13:21,Delivered
15302,76,43,4,2024-05-03 06:54:46,2024-05-08 06:54:46,Delivered
15303,367,36,3,2024-01-15 09:34:59,,Cancelled
15304,237,53,2,2024-06-27 02:22:04,2024-07-02 02:22:04,Delivered
15305,278,54,1,2024-06-10 16:41:45,2024-06-14 16:41:45,Delivered
15306,114,72,5,2024-10-21 14:10:10,2024-10-27 14:10:10,Delivered
15307,21,23,1,2024-01-30 19:16:00,,Cancelled
15308,241,28,1,2024-01-31 03:37:29,,Cancelled
15309,298,53,5,2024-03-13 20:56:27,,Cancelled
15310,391,68,2,2024-02-29 20:15:08,2024-03-06 20:15:08,Delivered
15311,12,50,3,2024-10-09 20:10:26,2024-10-15 20:10:26,Delivered
15312,64,62,1,2024-08-26 17:05:42,,Cancelled
15313,121,75,4,2024-06-15 16:51:24,,Cancelled
15314,56,53,4,2024-03-19 10:04:44,2024-03-22 10:04:44,Delivered
15315,440,2,3,2024-07-23 05:21:07,2024-07-25 05:21:07,Delivered
15316,174,27,4,2024-04-23 13:31:07,2024-04-26 13:31:07,Delivered
15317,349,29,2,2024-08-05 20:36:03,,Cancelled
15318,349,37,2,2024-03-23 20:56:43,2024-03-27 20:56:43,Delivered
15319,170,50,1,2024-05-30 23:26:21,2024-06-06 23:26:21,Delivered
15320,442,41,1,2024-05-13 10:16:12,2024-05-16 10:16:12,Delivered
15321,331,33,2,2024-08-07 05:34:00,2024-08-12 05:34:00,Delivered
15322,336,52,4,2024-07-12 02:36:39,2024-07-19 02:36:39,Delivered
15323,162,77,3,2024-03-13 15:19:39,,Cancelled
15324,449,69,3,2024-09-14 18:12:21,2024-09-17 18:12:21,Delivered
15325,12,62,2,2024-04-27 07:25:59,2024-05-02 07:25:59,Delivered
15326,69,59,5,2024-03-27 09:44:45,2024-03-29 09:44:45,Delivered
15327,229,12,3,2024-07-15 03:20:08,2024-07-20 03:20:08,Delivered
15328,41,60,2,2024-08-01 23:45:25,,Cancelled
15329,454,31,1,2024-01-31 03:33:38,2024-02-02 03:33:38,Delivered
15330,410,70,5,2024-03-07 10:16:31,,Cancelled
15331,324,19,3,2024-04-16 11:08:23,2024-04-20 11:08:23,Delivered
15332,368,3,4,2024-03-10 12:17:55,2024-03-13 12:17:55,Delivered
15333,75,5,1,2024-02-23 15:42:43,2024-02-26 15:42:43,Delivered
15334,375,23,4,2024-01-27 05:49:05,2024-02-01 05:49:05,Delivered
15335,44,17,2,2024-08-20 14:00:41,,Cancelled
15336,127,20,2,2024-02-23 22:37:52,2024-02-29 22:37:52,Delivered
15337,234,51,3,2024-08-02 17:52:32,,Cancelled
15338,11,11,4,2024-03-28 14:48:46,2024-04-03 14:48:46,Delivered
15339,233,7,4,2024-06-27 12:27:30,,Cancelled
15340,331,7,2,2024-11-05 07:02:41,,Cancelled
15341,90,63,4,2024-11-03 01:27:53,2024-11-09 01:27:53,Delivered
15342,168,67,4,2024-01-13 09:57:18,,Cancelled
15343,386,53,1,2024-07-12 19:09:23,,Cancelled
15344,42,66,1,2024-01-06 08:44:51,2024-01-09 08:44:51,Delivered
15345,158,22,3,2024-09-26 02:02:05,2024-09-30 02:02:05,Delivered
15346,59,23,1,2024-05-12 01:21:27,2024-05-14 01:21:27,Delivered
15347,434,28,2,2024-09-12 18:16:24,2024-09-18 18:16:24,Delivered
15348,319,65,3,2024-07-06 16:40:58,,Cancelled
15349,311,61,3,2024-01-07 01:36:15,2024-01-09 01:36:15,Delivered
15350,245,51,5,2024-10-06 21:45:35,2024-10-09 21:45:35,Delivered
15351,175,13,5,2024-07-22 17:19:31,2024-07-28 17:19:31,Delivered
15352,454,21,2,2024-06-19 11:18:49,2024-06-26 11:18:49,Delivered
15353,197,30,3,2024-04-04 18:13:28,2024-04-11 18:13:28,Delivered
15354,133,17,2,2024-10-31 19:36:58,2024-11-03 19:36:58,Delivered
15355,378,72,2,2024-07-31 03:29:11,2024-08-07 03:29:11,Delivered
15356,392,38,3,2024-06-19 23:04:38,2024-06-26 23:04:38,Delivered
15357,98,76,2,2024-10-24 09:16:03,,Cancelled
15358,133,61,1,2024-07-21 09:55:58,,Cancelled
15359,114,59,5,2024-05-25 13:49:32,2024-05-28 13:49:32,Delivered
15360,435,6,5,2024-03-11 04:04:18,2024-03-14 04:04:18,Delivered
15361,222,35,1,2024-08-01 00:41:31,2024-08-06 00:41:31,Delivered
15362,225,50,2,2024-09-18 08:25:15,2024-09-20 08:25:15,Delivered
15363,62,35,4,2024-03-03 02:50:11,2024-03-07 02:50:11,Delivered
15364,448,42,1,2024-01-03 07:37:08,2024-01-06 07:37:08,Delivered
15365,398,3,1,2024-08-15 12:14:32,,Cancelled
15366,282,18,3,2024-04-18 02:05:26,,Cancelled
15367,221,71,1,2024-06-17 23:14:25,,Cancelled
15368,60,52,5,2024-05-29 00:58:07,,Cancelled
15369,63,5,1,2024-07-12 17:19:55,2024-07-19 17:19:55,Delivered
15370,418,65,3,2024-01-19 14:42:35,2024-01-25 14:42:35,Delivered
15371,401,10,4,2024-05-29 20:42:45,,Cancelled
15372,304,1,5,2024-04-04 13:00:00,2024-04-10 13:00:00,Delivered
15373,38,15,1,2024-04-12 14:41:05,2024-04-16 14:41:05,Delivered
15374,37,39,1,2024-06-15 21:23:25,2024-06-19 21:23:25,Delivered
15375,154,57,5,2024-04-30 03:33:06,2024-05-03 03:33:06,Delivered
15376,249,30,2,2024-07-15 19:35:10,2024-07-18 19:35:10,Delivered
15377,4,42,3,2024-06-28 03:27:17,2024-07-05 03:27:17,Delivered
15378,150,73,1,2024-10-24 01:15:37,,Cancelled
15379,435,42,5,2024-08-02 11:16:11,,Cancelled
15380,231,18,2,2024-04-03 18:00:37,2024-04-09 18:00:37,Delivered
15381,330,64,5,2024-07-05 12:15:22,2024-07-10 12:15:22,Delivered
15382,165,26,3,2024-02-01 11:51:06,2024-02-08 11:51:06,Delivered
15383,128,43,5,2024-07-22 00:16:57,,Cancelled
15384,34,45,2,2024-05-26 08:35:53,2024-05-28 08:35:53,Delivered
15385,133,3,4,2024-05-10 08:17:22,,Cancelled
15386,434,67,1,2024-04-12 21:50:37,2024-04-17 21:50:37,Delivered
15387,56,27,5,2024-02-20 14:34:03,,Cancelled
15388,297,63,3,2024-09-01 20:10:13,,Cancelled
15389,205,6,4,2024-05-08 23:04:42,2024-05-10 23:04:42,Delivered
15390,256,50,5,2024-06-06 07:48:30,2024-06-12 07:48:30,Delivered
15391,130,37,2,2024-07-17 02:52:36,,Cancelled
15392,327,59,3,2024-08-14 20:41:49,,Cancelled
15393,121,43,1,2024-09-11 10:34:43,2024-09-18 10:34:43,Delivered
15394,342,35,4,2024-02-02 10:57:19,,Cancelled
15395,174,46,5,2024-07-05 00:41:49,2024-07-07 00:41:49,Delivered
15396,252,33,3,2024-04-23 10:19:03,,Cancelled
15397,336,76,3,2024-03-05 04:00:45,2024-03-09 04:00:45,Delivered
